datetime,open,high,low,close,slow,fast,Volume,Volume MA
2023-06-25T18:28:00-04:00,15084.5,15084.5,15080.75,15080.75,15085.22684,15084.09907,56,99.75
2023-06-25T18:29:00-04:00,15080.75,15081.25,15079.25,15079.75,15084.27153,15081.86759,62,99.65
2023-06-25T18:30:00-04:00,15080,15081,15079.5,15080.25,15083.08676,15079.99074,51,99.25
2023-06-25T18:31:00-04:00,15080,15080.75,15078.5,15078.5,15081.67218,15078.5037,45,89.8
2023-06-25T18:32:00-04:00,15078.5,15078.5,15076,15077,15080.11473,15077.28241,70,84.1
2023-06-25T18:33:00-04:00,15076.5,15078,15075.5,15078,15078.73967,15076.68796,66,84.95
2023-06-25T18:34:00-04:00,15078,15078,15077.25,15077.5,15077.58609,15076.48056,20,67.5
2023-06-25T18:35:00-04:00,15077.25,15079,15075.25,15079,15076.9672,15077.08056,49,66.75
2023-06-25T18:36:00-04:00,15079,15081,15078,15081,15077.10351,15078.57685,35,66.8
2023-06-25T18:37:00-04:00,15081,15081,15078.75,15079.25,15077.4867,15079.64537,49,62.3
2023-06-25T18:38:00-04:00,15078.5,15080.25,15077,15080,15078.0723,15080.31667,48,60.2
2023-06-25T18:39:00-04:00,15080.25,15082.25,15079.5,15081.25,15078.86946,15080.85,68,61.15
2023-06-25T18:40:00-04:00,15081.75,15082.25,15080,15082,15079.80586,15081.50741,43,60.35
2023-06-25T18:41:00-04:00,15082.25,15084.5,15082,15083,15080.88184,15082.4537,89,61.55
2023-06-25T18:42:00-04:00,15082.75,15083.25,15082.5,15082.5,15081.83819,15083.10463,12,58.1
2023-06-25T18:43:00-04:00,15083,15083.5,15082.25,15083.25,15082.65106,15083.55463,25,58
2023-06-25T18:44:00-04:00,15083,15087,15083,15086.5,15083.6874,15084.70741,107,62.55
2023-06-25T18:45:00-04:00,15086.5,15088.25,15084.75,15086.5,15084.80766,15086.06111,86,57.75
2023-06-25T18:46:00-04:00,15086,15090.5,15085.5,15089.5,15086.25827,15088.06111,156,58.35
2023-06-25T18:47:00-04:00,15090,15094.5,15090,15093.25,15088.23237,15090.88519,184,66.05
2023-06-25T18:48:00-04:00,15093,15094.5,15092,15094,15090.41007,15093.64444,77,67.1
2023-06-25T18:49:00-04:00,15094.25,15094.5,15093,15093,15092.36232,15095.25648,40,66
2023-06-25T18:50:00-04:00,15093.25,15095,15093,15094.5,15094.08595,15095.97593,69,66.9
2023-06-25T18:51:00-04:00,15094.25,15096.5,15094.25,15094.5,15095.40139,15095.96852,86,68.95
2023-06-25T18:52:00-04:00,15095,15096.75,15094,15094.5,15096.27206,15095.69537,55,68.2
2023-06-25T18:53:00-04:00,15094.5,15095.25,15091.75,15091.75,15096.38803,15094.5537,60,67.9
2023-06-25T18:54:00-04:00,15092.25,15092.75,15090.25,15090.5,15095.73117,15092.72315,53,69.55
2023-06-25T18:55:00-04:00,15091,15091.75,15090,15090,15094.53525,15090.80926,28,68.5
2023-06-25T18:56:00-04:00,15090.25,15090.75,15089,15089.75,15093.11605,15089.40833,41,68.8
2023-06-25T18:57:00-04:00,15089.25,15097.5,15089.25,15096.25,15092.62355,15090.74537,160,74.35
2023-06-25T18:58:00-04:00,15096.75,15098.25,15094.5,15096.5,15092.87412,15093.45,82,76.05
2023-06-25T18:59:00-04:00,15096.5,15099.75,15096,15098.25,15093.84953,15096.68056,150,80.15
2023-06-25T19:00:00-04:00,15098.75,15102,15095,15095.75,15094.86949,15098.23704,204,88.2
2023-06-25T19:01:00-04:00,15095.75,15095.75,15093,15093.5,15095.43284,15097.49815,84,87.95
2023-06-25T19:02:00-04:00,15093.5,15093.75,15087.5,15090.25,15095.20541,15094.6963,270,100.85
2023-06-25T19:03:00-04:00,15090.25,15092.75,15090.25,15092.75,15094.74134,15092.35833,34,101.3
2023-06-25T19:04:00-04:00,15093,15094,15091.75,15092.25,15094.105,15091.11389,59,98.9
2023-06-25T19:05:00-04:00,15091.75,15095.5,15091.25,15094.75,15093.6953,15091.73056,43,96.75
2023-06-25T19:06:00-04:00,15095,15096.5,15094.75,15095.75,15093.67404,15093.46944,62,92.05
2023-06-25T19:07:00-04:00,15096.5,15098.5,15096,15096,15093.93376,15095.25648,64,86.05
2023-06-25T19:08:00-04:00,15095.75,15096.75,15095.5,15095.75,15094.40611,15096.39444,38,84.1
2023-06-25T19:09:00-04:00,15096.25,15096.5,15094.25,15095.25,15094.90188,15096.57407,24,83.3
2023-06-25T19:10:00-04:00,15095.25,15096.5,15095,15096.5,15095.51031,15096.58611,17,80.7
2023-06-25T19:11:00-04:00,15096.5,15102,15095.75,15100.75,15096.62876,15097.86852,129,82.85
2023-06-25T19:12:00-04:00,15100.75,15101,15098,15099,15097.75,15099.1963,29,81.55
2023-06-25T19:13:00-04:00,15097.75,15098.25,15096.5,15097.25,15098.48936,15099.56574,44,80.75
2023-06-25T19:14:00-04:00,15097,15098.75,15097,15098,15098.9316,15099.20093,11,78.65
2023-06-25T19:15:00-04:00,15098.5,15101,15098,15100.5,15099.41961,15099.26574,52,79.85
2023-06-25T19:16:00-04:00,15099.25,15099.75,15097.25,15097.25,15099.53513,15098.88426,24,79
2023-06-25T19:17:00-04:00,15097,15098.75,15096.75,15098.75,15099.58111,15098.75556,26,72.3
2023-06-25T19:18:00-04:00,15099,15099,15097.75,15098,15099.40327,15098.41204,21,69.25
2023-06-25T19:19:00-04:00,15097.5,15097.75,15094.25,15095.25,15098.68915,15097.25926,55,64.5
2023-06-25T19:20:00-04:00,15095,15099.25,15095,15098.25,15098.18086,15096.87407,67,57.65
2023-06-25T19:21:00-04:00,15098.5,15099.75,15098.5,15098.5,15097.90576,15097.11204,33,55.1
2023-06-25T19:22:00-04:00,15098.5,15098.5,15096,15097.25,15097.66912,15097.42963,34,43.3
2023-06-25T19:23:00-04:00,15097,15097.75,15096.5,15097.75,15097.54773,15097.71759,33,43.25
2023-06-25T19:24:00-04:00,15097.75,15099.5,15097.25,15099.5,15097.71287,15098.30926,27,41.65
2023-06-25T19:25:00-04:00,15100,15104.25,15100,15101.5,15098.31991,15099.6213,134,46.2
2023-06-25T19:26:00-04:00,15101.5,15101.75,15099.75,15099.75,15098.99144,15100.55556,30,44.6
2023-06-25T19:27:00-04:00,15100.5,15102.25,15100.5,15100.75,15099.74573,15101.18704,28,42.8
2023-06-25T19:28:00-04:00,15101,15102.25,15100,15102.25,15100.56979,15101.78056,34,42.6
2023-06-25T19:29:00-04:00,15102,15102.5,15101.25,15101.75,15101.28738,15102.16759,22,42.5
2023-06-25T19:30:00-04:00,15102,15102,15099.5,15099.5,15101.60562,15101.72222,46,43.95
2023-06-25T19:31:00-04:00,15099.5,15100,15098.25,15098.75,15101.46152,15100.53148,39,39.45
2023-06-25T19:32:00-04:00,15099.75,15101.75,15099.5,15100.25,15101.16569,15099.66111,43,40.15
2023-06-25T19:33:00-04:00,15101,15101,15099.75,15099.75,15100.76309,15099.25,11,38.5
2023-06-25T19:34:00-04:00,15098.75,15100.75,15098.5,15100.5,15100.49391,15099.54074,38,39.85
2023-06-25T19:35:00-04:00,15101,15101.25,15099,15099.5,15100.19518,15099.73148,35,39
2023-06-25T19:36:00-04:00,15099,15099.75,15097,15097.5,15099.6219,15099.11296,57,40.65
2023-06-25T19:37:00-04:00,15097.75,15100,15097.25,15099.25,15099.1798,15098.66944,40,41.35
2023-06-25T19:38:00-04:00,15099.25,15099.25,15098,15098.5,15098.80092,15098.30093,22,41.4
2023-06-25T19:39:00-04:00,15098,15100,15098,15099.75,15098.69189,15098.58704,32,40.25
2023-06-25T19:40:00-04:00,15100.5,15102.5,15100.25,15102,15099.0655,15099.81574,105,42.15
2023-06-25T19:41:00-04:00,15101.75,15102.25,15101,15101,15099.56977,15100.94537,17,41.35
2023-06-25T19:42:00-04:00,15101,15101,15099.5,15099.5,15099.91324,15101.2,27,41
2023-06-25T19:43:00-04:00,15099.5,15100.5,15099,15099.25,15100.06483,15100.62778,27,40.7
2023-06-25T19:44:00-04:00,15099,15099,15097,15098.75,15099.99058,15099.61759,35,41.1
2023-06-25T19:45:00-04:00,15099,15099,15094.75,15095.75,15099.37602,15097.88889,91,38.95
2023-06-25T19:46:00-04:00,15095.75,15096,15093.5,15094,15098.23525,15095.71389,85,41.7
2023-06-25T19:47:00-04:00,15094,15094.75,15092.75,15093.75,15096.78799,15093.74815,79,44.25
2023-06-25T19:48:00-04:00,15094.5,15094.75,15093,15094,15095.33852,15092.62593,50,45.05
2023-06-25T19:49:00-04:00,15094,15096.75,15094,15096.25,15094.43946,15093.11019,43,46.1
2023-06-25T19:50:00-04:00,15096.25,15096.25,15094,15094.25,15093.8028,15093.79537,27,45.15
2023-06-25T19:51:00-04:00,15095.25,15096.75,15095.25,15096.25,15093.66581,15094.86667,44,45.4
2023-06-25T19:52:00-04:00,15095.75,15096.25,15094,15096,15093.85333,15095.67222,54,45.95
2023-06-25T19:53:00-04:00,15095.75,15096,15093.75,15095.25,15094.15615,15095.94259,28,46.8
2023-06-25T19:54:00-04:00,15094.75,15094.75,15091.25,15091.5,15094.03926,15094.7213,120,50.9
2023-06-25T19:55:00-04:00,15091.5,15094.5,15091.25,15093.75,15093.86875,15093.53981,57,52
2023-06-25T19:56:00-04:00,15094,15094.5,15093.25,15093.25,15093.60629,15092.70278,23,50.3
2023-06-25T19:57:00-04:00,15093.75,15098.25,15093.25,15097.5,15093.86989,15093.77593,90,52.8
2023-06-25T19:58:00-04:00,15097.5,15100,15097.5,15099,15094.74214,15096.175,92,56.3
2023-06-25T19:59:00-04:00,15098.75,15100.5,15097.5,15100.25,15096.04175,15098.92037,66,58
2023-06-25T20:00:00-04:00,15100.5,15101.75,15097,15097.75,15097.18652,15100.19074,145,60
2023-06-25T20:01:00-04:00,15097.5,15097.5,15094.5,15094.75,15097.65543,15099.12407,127,65.5
2023-06-25T20:02:00-04:00,15094.25,15094.75,15089,15090.5,15097.05919,15095.71019,267,77.5
2023-06-25T20:03:00-04:00,15090,15094.75,15090,15091.75,15095.90756,15092.34815,164,84.35
2023-06-25T20:04:00-04:00,15091.75,15092.25,15087.75,15089,15094.18431,15089.45741,163,90.75
2023-06-25T20:05:00-04:00,15088.75,15090.75,15086.75,15089.5,15092.3163,15087.94815,112,91.8
2023-06-25T20:06:00-04:00,15089.25,15089.25,15084.5,15086.75,15090.23893,15086.75463,161,95.6
2023-06-25T20:07:00-04:00,15086.25,15087.25,15084.75,15085.75,15088.12216,15085.61296,138,98.55
2023-06-25T20:08:00-04:00,15085.75,15088.25,15083.5,15085,15086.22377,15084.55556,162,104.15
2023-06-25T20:09:00-04:00,15085,15086,15084.25,15084.25,15084.63264,15083.64074,43,104.15
2023-06-25T20:10:00-04:00,15085,15088.5,15085,15087.25,15083.87586,15084.08056,101,107.85
2023-06-25T20:11:00-04:00,15088,15089.25,15087,15087,15083.71577,15085.16389,45,107.9
2023-06-25T20:12:00-04:00,15087,15087,15084.25,15084.5,15083.66967,15085.61944,65,108.45
2023-06-25T20:13:00-04:00,15084.5,15086.75,15084.25,15086,15083.8749,15085.81574,38,108.95
2023-06-25T20:14:00-04:00,15085.75,15088.25,15085.75,15086,15084.21305,15085.7787,46,105.25
2023-06-25T20:15:00-04:00,15085.5,15092,15085.25,15091.75,15085.38913,15087.5537,119,108.35
2023-06-25T20:16:00-04:00,15091.25,15092,15090.25,15091,15086.94596,15089.82222,71,110.75
2023-06-25T20:17:00-04:00,15090.75,15092.25,15090.25,15091.5,15088.59869,15091.82315,58,109.15
2023-06-25T20:18:00-04:00,15091.25,15091.25,15088.75,15089.25,15089.7751,15092.16204,49,107
2023-06-25T20:19:00-04:00,15089,15089.75,15087,15088,15090.28339,15090.94074,48,106.1
2023-06-25T20:20:00-04:00,15088,15091.75,15087.75,15090.75,15090.70492,15090.11389,72,102.45
2023-06-25T20:21:00-04:00,15090.5,15092.5,15088.75,15089.75,15090.8847,15089.64444,53,98.75
2023-06-25T20:22:00-04:00,15088.75,15092.25,15088.75,15092.25,15091.22057,15090.40556,42,87.5
2023-06-25T20:23:00-04:00,15092,15095.5,15091.5,15094.25,15091.82763,15092.11389,145,86.55
2023-06-25T20:24:00-04:00,15094.75,15095.75,15092.75,15093.5,15092.46614,15093.63796,78,82.3
2023-06-25T20:25:00-04:00,15093,15094.75,15092.25,15094.75,15093.27145,15094.89907,45,78.95
2023-06-25T20:26:00-04:00,15095,15095,15092.25,15092.25,15093.77864,15094.7787,38,72.8
2023-06-25T20:27:00-04:00,15092.25,15092.75,15089.25,15089.25,15093.59988,15093.00093,70,69.4
2023-06-25T20:28:00-04:00,15089.5,15093.75,15089.5,15092.75,15093.37353,15091.77593,60,64.3
2023-06-25T20:29:00-04:00,15093,15095,15092.75,15094.75,15093.40161,15092.01481,44,64.35
2023-06-25T20:30:00-04:00,15094.5,15095,15090,15090.25,15093.04418,15091.95,73,62.95
2023-06-25T20:31:00-04:00,15089.75,15090.5,15088.75,15090.25,15092.4682,15091.46296,49,63.15
2023-06-25T20:32:00-04:00,15090.75,15094.25,15090.75,15093.25,15092.13507,15091.45556,74,63.6
2023-06-25T20:33:00-04:00,15092.75,15096,15091.5,15094.25,15092.16238,15092.27407,110,67.2
2023-06-25T20:34:00-04:00,15094.5,15095.25,15093.75,15095.25,15092.69933,15093.86944,22,66
2023-06-25T20:35:00-04:00,15094.5,15095,15093,15093.25,15093.22886,15094.68889,37,61.9
2023-06-25T20:36:00-04:00,15094,15097.5,15094,15094.5,15093.72618,15094.98426,76,62.15
2023-06-25T20:37:00-04:00,15094.25,15094.75,15093,15093.25,15093.98196,15094.53056,37,61.1
2023-06-25T20:38:00-04:00,15093.5,15094.5,15090.25,15090.25,15093.71313,15093.01667,72,62.25
2023-06-25T20:39:00-04:00,15090,15093,15089.5,15092.5,15093.398,15091.95093,53,62.5
2023-06-25T20:40:00-04:00,15092,15093.75,15091.5,15091.75,15092.92377,15091.24537,41,60.95
2023-06-25T20:41:00-04:00,15092.25,15094.25,15090.5,15091.25,15092.35447,15090.97315,53,60.95
2023-06-25T20:42:00-04:00,15090.75,15091.75,15090,15090.75,15091.74377,15090.78148,29,60.3
2023-06-25T20:43:00-04:00,15091,15093.75,15090.5,15091.5,15091.26307,15090.79167,72,56.65
2023-06-25T20:44:00-04:00,15092.25,15092.25,15090,15091.25,15090.92663,15090.88519,38,54.65
2023-06-25T20:45:00-04:00,15091.75,15095.25,15091.75,15094.25,15091.15435,15091.94074,94,57.1
2023-06-25T20:46:00-04:00,15093.75,15095.5,15093.25,15093.5,15091.66013,15093.08148,33,56.85
2023-06-25T20:47:00-04:00,15093,15094,15092.75,15093.75,15092.27782,15093.98241,27,54.7
2023-06-25T20:48:00-04:00,15094.75,15094.75,15088.75,15088.75,15092.25607,15092.88981,62,54.8
2023-06-25T20:49:00-04:00,15088.75,15089.5,15086,15088.25,15091.67365,15090.66574,87,56.95
2023-06-25T20:50:00-04:00,15088.25,15089.25,15087.5,15088,15090.7556,15088.40463,30,54.8
2023-06-25T20:51:00-04:00,15088,15088,15086.25,15087,15089.58513,15086.70093,42,54.45
2023-06-25T20:52:00-04:00,15088,15088.5,15087.25,15087.75,15088.53131,15086.16019,39,52.7
2023-06-25T20:53:00-04:00,15088,15088.5,15086.5,15087.25,15087.56342,15086.1713,17,48.05
2023-06-25T20:54:00-04:00,15087,15090.25,15087,15090.25,15087.18711,15087.36296,56,49.75
2023-06-25T20:55:00-04:00,15090.5,15093,15090.5,15092,15087.55053,15089.41667,65,51.15
2023-06-25T20:56:00-04:00,15091.25,15093,15090,15092.5,15088.50564,15091.59259,35,49.1
2023-06-25T20:57:00-04:00,15092.5,15092.5,15091.5,15092.5,15089.73971,15093.12037,18,48.15
2023-06-25T20:58:00-04:00,15093,15093,15090.75,15090.75,15090.72004,15093.19167,15,45.3
2023-06-25T20:59:00-04:00,15090.5,15093.75,15090,15092.75,15091.64618,15093.00556,59,45.6
2023-06-25T21:00:00-04:00,15093,15093.25,15089,15089.5,15091.99359,15091.8713,78,47.45
2023-06-25T21:01:00-04:00,15089.75,15090.25,15088.75,15089.5,15091.90554,15090.59259,62,47.9
2023-06-25T21:02:00-04:00,15088.75,15089.5,15085,15085.75,15091.0059,15088.39444,97,51.3
2023-06-25T21:03:00-04:00,15085.25,15087.25,15083.5,15086.75,15089.73932,15086.55185,91,52.25
2023-06-25T21:04:00-04:00,15087.25,15087.25,15085.75,15087,15088.46934,15085.59907,49,52.8
2023-06-25T21:05:00-04:00,15086.25,15086.25,15083.75,15085.75,15087.21503,15085.15093,37,49.95
2023-06-25T21:06:00-04:00,15084.5,15084.5,15082,15083.25,15085.85819,15084.34444,79,52.25
2023-06-25T21:07:00-04:00,15082.5,15082.75,15078.5,15080,15084.10012,15082.35,189,60.35
2023-06-25T21:08:00-04:00,15080.5,15083,15080.25,15082,15082.55848,15080.80926,60,60.25
2023-06-25T21:09:00-04:00,15081.75,15084.5,15081.75,15082.5,15081.44297,15080.29352,36,57.7
2023-06-25T21:10:00-04:00,15083.25,15085.25,15081.25,15081.25,15080.66105,15080.38889,67,59.55
2023-06-25T21:11:00-04:00,15081,15081.25,15078.75,15079,15079.88078,15080.00926,68,60.85
2023-06-25T21:12:00-04:00,15078.75,15079,15075.25,15077.5,15078.91585,15078.78426,159,66.85
2023-06-25T21:13:00-04:00,15077,15078.25,15075.25,15076.75,15077.85756,15077.20926,91,70.55
2023-06-25T21:14:00-04:00,15076.5,15079,15076,15079,15077.21258,15076.71019,71,71.3
2023-06-25T21:15:00-04:00,15078.75,15081.75,15077.75,15081,15077.24373,15077.75926,103,73.2
2023-06-25T21:16:00-04:00,15080.75,15085.75,15080.75,15085.5,15078.28846,15080.81204,129,77.9
2023-06-25T21:17:00-04:00,15084.75,15086.5,15084.25,15084.75,15079.81681,15083.90093,101,82.05
2023-06-25T21:18:00-04:00,15085.5,15088,15085.5,15086.75,15081.748,15086.55278,88,85.7
2023-06-25T21:19:00-04:00,15086,15087.25,15086,15086.75,15083.74708,15088.04259,43,84.9
2023-06-25T21:20:00-04:00,15087.25,15089.25,15085.5,15086,15085.43828,15088.25185,82,85.1
2023-06-25T21:21:00-04:00,15085.5,15087.25,15084.5,15087.25,15086.88807,15088.1287,71,85.55
2023-06-25T21:22:00-04:00,15087.5,15091.5,15087.25,15087.5,15087.95535,15087.96111,169,89.15
2023-06-25T21:23:00-04:00,15087.25,15089.75,15086.75,15089.25,15088.84604,15088.45278,70,88.1
2023-06-25T21:24:00-04:00,15089,15093.25,15089,15092.75,15089.97216,15090.21574,122,91.75
2023-06-25T21:25:00-04:00,15092.75,15093.25,15090,15091,15090.9432,15091.70833,66,93.2
2023-06-25T21:26:00-04:00,15090.5,15090.5,15088.5,15089.5,15091.49937,15092.0287,43,91.4
2023-06-25T21:27:00-04:00,15089.75,15090.5,15088.5,15089,15091.61708,15091.18611,31,83.5
2023-06-25T21:28:00-04:00,15090,15091.25,15089.75,15090.5,15091.58907,15090.39074,34,82.2
2023-06-25T21:29:00-04:00,15091,15093,15090.5,15092.5,15091.76377,15090.6963,46,82.7
2023-06-25T21:30:00-04:00,15093,15098,15092.25,15096.25,15092.57026,15092.79352,311,94.9
2023-06-25T21:31:00-04:00,15096,15096.75,15093.25,15096.25,15093.69165,15095.30278,84,95.7
2023-06-25T21:32:00-04:00,15095.75,15098,15093.75,15093.75,15094.52759,15096.4,87,92.1
2023-06-25T21:33:00-04:00,15094.25,15096,15094,15095.25,15095.26665,15096.56204,35,89.3
2023-06-25T21:34:00-04:00,15095.75,15100,15095.5,15098.5,15096.26089,15097.10926,269,99.2
2023-06-25T21:35:00-04:00,15099,15099.25,15095.75,15096.5,15097.08889,15097.45833,94,98.75
2023-06-25T21:36:00-04:00,15096.5,15097.5,15095.5,15096.25,15097.65623,15097.53333,24,93.5
2023-06-25T21:37:00-04:00,15096.5,15098.25,15095.75,15097.75,15098.07089,15097.62685,38,90.35
2023-06-25T21:38:00-04:00,15098,15105.25,15098,15103.5,15099.03319,15099.45556,331,102.5
2023-06-25T21:39:00-04:00,15104,15106.25,15104,15104.5,15100.5181,15102.33704,167,108.7
2023-06-25T21:40:00-04:00,15104.75,15107,15102.5,15103.75,15102.13652,15104.75185,132,111.2
2023-06-25T21:41:00-04:00,15103.5,15104.75,15102.25,15104.25,15103.62784,15106.00185,91,112.2
2023-06-25T21:42:00-04:00,15104.5,15108,15104.25,15106,15104.97941,15106.58796,109,109.2
2023-06-25T21:43:00-04:00,15105.75,15110,15105.75,15109.75,15106.63246,15107.99074,144,112.9
2023-06-25T21:44:00-04:00,15109.25,15110,15105.75,15110,15108.36654,15109.7287,130,113.3
2023-06-25T21:45:00-04:00,15110,15110,15105.75,15106.75,15109.48,15110.13148,72,113.6
2023-06-25T21:46:00-04:00,15107.25,15111.25,15107,15109.5,15110.28272,15110.15093,175,120.2
2023-06-25T21:47:00-04:00,15109,15109.25,15106,15106.75,15110.39594,15109.1037,63,121.8
2023-06-25T21:48:00-04:00,15106.5,15107.25,15105,15105.5,15109.91869,15107.55185,54,122.8
2023-06-25T21:49:00-04:00,15105.5,15106.25,15102.5,15102.5,15108.7315,15105.18704,120,126.5
2023-06-25T21:50:00-04:00,15102.75,15103.5,15101.5,15102.5,15107.10243,15102.92778,103,116.1
2023-06-25T21:51:00-04:00,15103,15104,15101.5,15103.25,15105.46223,15101.70185,52,114.5
2023-06-25T21:52:00-04:00,15103,15103.25,15099.75,15101,15103.76389,15100.86111,98,115.05
2023-06-25T21:53:00-04:00,15101,15104.25,15100.5,15103,15102.55243,15101.03796,77,117.15
2023-06-25T21:54:00-04:00,15102.5,15102.5,15100.5,15101.75,15101.61489,15101.2287,39,105.65
2023-06-25T21:55:00-04:00,15101.5,15102,15099.75,15102,15101.03388,15101.4963,43,103.1
2023-06-25T21:56:00-04:00,15102,15103.5,15101.25,15102.5,15100.8528,15101.85093,57,104.75
2023-06-25T21:57:00-04:00,15103,15103,15100,15101,15100.74502,15101.71759,42,104.95
2023-06-25T21:58:00-04:00,15100.5,15100.75,15099,15099.5,15100.49683,15100.91667,48,90.8
2023-06-25T21:59:00-04:00,15099.5,15099.75,15097.75,15099.25,15100.10864,15099.81667,74,86.15
2023-06-25T22:00:00-04:00,15098.5,15104.75,15097.75,15102.75,15100.1277,15099.98333,288,93.95
2023-06-25T22:01:00-04:00,15102.5,15103.25,15100,15100,15100.07806,15100.19259,78,93.3
2023-06-25T22:02:00-04:00,15100.75,15100.75,15097.75,15098.5,15099.82588,15099.9,67,91.2
2023-06-25T22:03:00-04:00,15099.5,15103.25,15099.5,15103,15100.00888,15100.48148,80,88
2023-06-25T22:04:00-04:00,15103,15103,15101.5,15102.25,15100.35212,15101.28981,33,83.15
2023-06-25T22:05:00-04:00,15102.5,15104.75,15102.25,15103.25,15101.00035,15102.52685,116,85.35
2023-06-25T22:06:00-04:00,15102.75,15102.75,15098.75,15100,15101.36236,15102.51204,71,80.15
2023-06-25T22:07:00-04:00,15100.25,15102.25,15100,15102,15101.6434,15102.19259,23,78.15
2023-06-25T22:08:00-04:00,15102,15103,15100.5,15102,15101.83725,15101.86296,33,77.1
2023-06-25T22:09:00-04:00,15101.5,15102.5,15100.75,15102.25,15102.03813,15101.89537,22,72.2
2023-06-25T22:10:00-04:00,15102,15104.25,15102,15104.25,15102.51581,15102.75185,64,70.25
2023-06-25T22:11:00-04:00,15103.75,15104.25,15102,15102.25,15102.77849,15103.13704,34,69.35
2023-06-25T22:12:00-04:00,15103,15104,15102.75,15103.75,15103.08595,15103.56852,24,65.65
2023-06-25T22:13:00-04:00,15104.25,15105,15102.75,15104.75,15103.51595,15104.11852,24,63
2023-06-25T22:14:00-04:00,15104.25,15105.25,15104,15104.5,15103.97804,15104.61574,49,63.5
2023-06-25T22:15:00-04:00,15104.75,15104.75,15102.25,15103.25,15104.25411,15104.57315,40,63.35
2023-06-25T22:16:00-04:00,15103,15103,15101.25,15103,15104.29273,15104.03519,40,62.5
2023-06-25T22:17:00-04:00,15102.5,15104,15102,15103,15104.13525,15103.36204,29,61.85
2023-06-25T22:18:00-04:00,15102.25,15102.25,15101,15101.75,15103.7039,15102.51111,34,61.15
2023-06-25T22:19:00-04:00,15102.25,15103.25,15101.75,15102.25,15103.25167,15101.98241,11,58
2023-06-25T22:20:00-04:00,15102.75,15103.25,15101.25,15101.25,15102.67339,15101.44815,25,44.85
2023-06-25T22:21:00-04:00,15101.25,15102,15100.25,15101.75,15102.1358,15101.21944,23,42.1
2023-06-25T22:22:00-04:00,15102,15105,15102,15103.75,15101.97655,15101.8287,82,42.85
2023-06-25T22:23:00-04:00,15103.75,15105,15102.25,15102.5,15101.95012,15102.425,25,40.1
2023-06-25T22:24:00-04:00,15102.5,15103.25,15102.5,15102.5,15102.03139,15102.81759,19,39.4
2023-06-25T22:25:00-04:00,15103,15103.5,15102.5,15103.5,15102.28264,15103.15,6,33.9
2023-06-25T22:26:00-04:00,15103.5,15104.5,15101.25,15101.25,15102.31495,15102.73333,51,32.9
2023-06-25T22:27:00-04:00,15101,15102.25,15099.75,15101.75,15102.26493,15102.18981,48,34.15
2023-06-25T22:28:00-04:00,15101.5,15101.75,15100.75,15100.75,15102.02962,15101.39352,9,32.95
2023-06-25T22:29:00-04:00,15101,15102.5,15101,15101.25,15101.72958,15100.88241,35,33.6
2023-06-25T22:30:00-04:00,15101.25,15102.25,15100.75,15101.25,15101.43746,15100.72685,16,31.2
2023-06-25T22:31:00-04:00,15101,15101.25,15100,15101,15101.16283,15100.74352,27,30.85
2023-06-25T22:32:00-04:00,15101,15103.25,15101,15103.25,15101.23634,15101.50093,41,31.7
2023-06-25T22:33:00-04:00,15102.75,15103,15101.5,15101.75,15101.34532,15102.01944,11,31.05
2023-06-25T22:34:00-04:00,15101.75,15102.5,15101.5,15101.75,15101.49426,15102.25833,20,29.6
2023-06-25T22:35:00-04:00,15102,15104.5,15102,15104,15101.92682,15102.83333,58,30.5
2023-06-25T22:36:00-04:00,15103.75,15104.75,15103.25,15104.25,15102.52406,15103.59815,28,29.9
2023-06-25T22:37:00-04:00,15105,15107,15103.75,15106.75,15103.52032,15105.11296,123,34.6
2023-06-25T22:38:00-04:00,15107.25,15108.5,15107.25,15107.75,15104.79783,15106.88148,60,35.9
2023-06-25T22:39:00-04:00,15107.5,15107.75,15105.25,15106.75,15105.95523,15107.95926,33,37
2023-06-25T22:40:00-04:00,15106,15106.75,15105.25,15106,15106.77782,15108.00185,32,37.35
2023-06-25T22:41:00-04:00,15106.25,15107,15105.75,15107,15107.39442,15107.65648,22,37.3
2023-06-25T22:42:00-04:00,15106.75,15107.75,15106.5,15106.5,15107.72672,15107.15185,25,34.45
2023-06-25T22:43:00-04:00,15107.25,15107.5,15106,15106.75,15107.8594,15106.8713,27,34.55
2023-06-25T22:44:00-04:00,15106.5,15106.75,15105.75,15105.75,15107.70598,15106.47037,17,34.45
2023-06-25T22:45:00-04:00,15105.25,15105.25,15103.75,15104.25,15107.13337,15105.58519,65,37.4
2023-06-25T22:46:00-04:00,15104.75,15105.25,15104.25,15104.75,15106.42655,15104.77315,16,35.65
2023-06-25T22:47:00-04:00,15105,15105.5,15104.5,15105,15105.77504,15104.33704,15,34
2023-06-25T22:48:00-04:00,15105.25,15106.25,15104.75,15105.75,15105.36565,15104.56389,20,34.55
2023-06-25T22:49:00-04:00,15105.75,15107,15105.5,15106.75,15105.29865,15105.40185,30,34.3
2023-06-25T22:50:00-04:00,15106.5,15107,15105,15105.25,15105.26532,15105.86389,31,35.05
2023-06-25T22:51:00-04:00,15105.25,15105.75,15104,15104,15105.08378,15105.51667,26,35
2023-06-25T22:52:00-04:00,15103.75,15104.5,15103.5,15104.25,15104.85004,15104.78981,22,34.05
